tweet_id,favorites,retweets,user_followers,user_favourites,date_time
820837357901512704,0,7663,4484690,124451,2017-01-16 03:37:31
820749716845686786,34751,11415,4484690,124451,2017-01-15 21:49:15
820690176645140481,13432,3685,4484690,124451,2017-01-15 17:52:40
820494788566847489,0,644,4484690,124451,2017-01-15 04:56:16
820446719150292993,0,2951,4484690,124451,2017-01-15 01:45:15
820314633777061888,3688,644,4484690,124451,2017-01-14 17:00:24
820078625395449857,21827,7183,4484690,124451,2017-01-14 01:22:35
820013781606658049,0,1353,4484690,124451,2017-01-13 21:04:55
819952236453363712,5882,1353,4484690,124451,2017-01-13 17:00:21
819924195358416896,14196,5553,4484690,124451,2017-01-13 15:08:56
819711362133872643,14804,3575,4484690,124451,2017-01-13 01:03:12
819588359383371776,10539,2256,4484690,124451,2017-01-12 16:54:26
819347104292290561,7959,1374,4484690,124451,2017-01-12 00:55:47
819238181065359361,2529,459,4484690,124451,2017-01-11 17:42:57
819227688460238848,25463,7663,4484690,124451,2017-01-11 17:01:16
819015337530290176,0,41891,4484690,124451,2017-01-11 02:57:27
819015331746349057,0,21612,4484690,124451,2017-01-11 02:57:26
819006400881917954,49650,21612,4484690,124451,2017-01-11 02:21:57
819004803107983360,94892,41891,4484690,124451,2017-01-11 02:15:36
818646164899774465,0,23869,4484690,124451,2017-01-10 02:30:30
818627210458333184,24411,8501,4484690,124451,2017-01-10 01:15:10
818614493328580609,10885,2956,4484690,124451,2017-01-10 00:24:38
818588835076603904,0,7058,4484690,124451,2017-01-09 22:42:41
818536468981415936,12061,2851,4484690,124451,2017-01-09 19:14:36
818307523543449600,0,9294,4484690,124451,2017-01-09 04:04:51
818259473185828864,12130,2596,4484691,124451,2017-01-09 00:53:55
818145370475810820,13585,2979,4484691,124451,2017-01-08 17:20:31
817908911860748288,5324,900,4484691,124451,2017-01-08 01:40:55
817827839487737858,57172,31016,4484691,124451,2017-01-07 20:18:46
817777686764523521,11816,3058,4484691,124451,2017-01-07 16:59:28
817536400337801217,13009,3474,4484691,124451,2017-01-07 01:00:41
817502432452313088,0,3880,4484691,124451,2017-01-06 22:45:43
817423860136083457,37913,17308,4484691,124451,2017-01-06 17:33:29
817415592588222464,6213,1119,4484691,124451,2017-01-06 17:00:38
817181837579653120,0,9809,4484691,124451,2017-01-06 01:31:47
817171292965273600,9626,2307,4484691,124451,2017-01-06 00:49:53
817120970343411712,13284,2989,4484691,124451,2017-01-05 21:29:55
817056546584727552,9452,1904,4484691,124451,2017-01-05 17:13:55
816829038950027264,0,5432,4484691,124451,2017-01-05 02:09:53
816816676327063552,10996,2339,4484691,124451,2017-01-05 01:20:46
816697700272001025,10831,2517,4484691,124451,2017-01-04 17:27:59
816450570814898180,33735,9294,4484691,124451,2017-01-04 01:05:59
816336735214911488,9501,2247,4484691,124451,2017-01-03 17:33:39
816091915477250048,9856,2478,4484692,124451,2017-01-03 01:20:49
816062466425819140,0,1198,4484692,124451,2017-01-02 23:23:48
816014286006976512,0,6096,4484692,124451,2017-01-02 20:12:21
815990720817401858,5511,1198,4484692,124451,2017-01-02 18:38:42
815966073409433600,24883,9809,4484692,124451,2017-01-02 17:00:46
815745968457060357,0,4740,4484692,124451,2017-01-02 02:26:09
815736392542261248,10866,2601,4484692,124451,2017-01-02 01:48:06
815639385530101762,9103,1893,4484692,124451,2017-01-01 19:22:38
815390420867969024,11395,4365,4484692,124451,2017-01-01 02:53:20
814986499976527872,8420,1494,4484692,124451,2016-12-31 00:08:17
814638523311648768,12447,3111,4484692,124451,2016-12-30 01:05:33
814578408554463233,0,6690,4484692,124451,2016-12-29 21:06:41
814530161257443328,9578,2134,4484693,124451,2016-12-29 17:54:58
814153002265309185,31762,9999,4484693,124451,2016-12-28 16:56:16
813944609378369540,0,3702,4484693,124451,2016-12-28 03:08:11
813910438903693312,10263,2170,4484693,124451,2016-12-28 00:52:25
813812741911748608,40125,16128,4484693,124451,2016-12-27 18:24:12
813800681631023104,9231,2033,4484693,124451,2016-12-27 17:36:16
813217897535406080,20638,8399,4484693,124451,2016-12-26 03:00:30
813202720496779264,10128,2070,4484693,124451,2016-12-26 02:00:11
813187593374461952,21933,5034,4484693,124451,2016-12-26 01:00:05
813172488309972993,10303,2219,4484693,124451,2016-12-26 00:00:03
813157409116065792,8531,2537,4484693,124451,2016-12-25 23:00:08
813142292504645637,9288,2699,4484693,124451,2016-12-25 22:00:04
813130366689148928,4929,507,4484693,124451,2016-12-25 21:12:41
813127251579564032,13139,3615,4484693,124451,2016-12-25 21:00:18
813112105746448384,11429,3193,4484693,124451,2016-12-25 20:00:07
813096984823349248,11614,4174,4484693,124451,2016-12-25 19:00:02
813081950185472002,10918,3189,4484693,124451,2016-12-25 18:00:17
813066809284972545,8801,2251,4484693,124451,2016-12-25 17:00:08
813051746834595840,23157,8434,4484693,124451,2016-12-25 16:00:16
812781120811126785,8325,2179,4484693,124451,2016-12-24 22:04:54
812747805718642688,0,7988,4484692,124451,2016-12-24 19:52:31
812709060537683968,7326,1654,4484692,124451,2016-12-24 17:18:34
812503143955202048,6743,1414,4484692,124451,2016-12-24 03:40:19
812466873996607488,8837,2209,4484692,124451,2016-12-24 01:16:12
812372279581671427,15129,4221,4484692,124451,2016-12-23 19:00:19
811985624773361665,8049,1634,4484693,124451,2016-12-22 17:23:53
811744202451197953,8360,1863,4484693,124451,2016-12-22 01:24:33
811647686436880384,6163,862,4484693,124451,2016-12-21 19:01:02
811627233043480576,14158,3612,4484693,124451,2016-12-21 17:39:46
811386762094317568,23121,7368,4484693,124451,2016-12-21 01:44:13
810984652412424192,5897,1642,4484693,124451,2016-12-19 23:06:23
810896069567610880,10029,2078,4484693,124451,2016-12-19 17:14:23
810657578271330305,12118,3033,4484693,124451,2016-12-19 01:26:42
810284430598270976,39352,13243,4484693,124451,2016-12-18 00:43:57
810254108431155201,16264,3860,4484693,124451,2016-12-17 22:43:27
809920764300447744,17128,4474,4484693,124451,2016-12-17 00:38:52
809808892968534016,0,5649,4484693,124451,2016-12-16 17:14:20
809448704142938112,7675,1681,4484693,124451,2016-12-15 17:23:04
809220051211603969,22100,6487,4484693,124451,2016-12-15 02:14:29
809084759137812480,14584,4019,4484693,124451,2016-12-14 17:16:53
808838249661788160,11177,3498,4484693,124451,2016-12-14 00:57:20
808733504066486276,8741,2485,4484693,124451,2016-12-13 18:01:07
808501579447930884,12496,2979,4484693,124451,2016-12-13 02:39:32
808344865868283904,46965,23869,4484694,124451,2016-12-12 16:16:49
808134635716833280,0,6893,4484694,124451,2016-12-12 02:21:26
808106460588765185,9647,2501,4484694,124451,2016-12-12 00:29:28
808001312164028416,13915,4056,4484694,124451,2016-12-11 17:31:39
807621403335917568,16131,4241,4484694,124451,2016-12-10 16:22:02
807106840509214720,123037,61886,4484694,124451,2016-12-09 06:17:20
807059379405148160,0,8434,4484694,124451,2016-12-09 03:08:45
807010152071229440,14420,4386,4484694,124451,2016-12-08 23:53:08
806629075125202948,83428,40399,4484694,124451,2016-12-07 22:38:52
806620845233815552,0,6354,4484694,124451,2016-12-07 22:06:10
806576416489959424,5338,2211,4484694,124451,2016-12-07 19:09:37
806542213899489280,11292,2738,4484694,124451,2016-12-07 16:53:43
806242860592926720,0,13446,4484694,124451,2016-12-06 21:04:11
806219024703037440,7104,1380,4484694,124451,2016-12-06 19:29:28
805958939288408065,0,6173,4484694,124451,2016-12-06 02:15:59
805932879469572096,9134,2186,4484694,124451,2016-12-06 00:32:26
805826884734976000,7291,2112,4484694,124451,2016-12-05 17:31:15
805823200554876929,0,9277,4484694,124451,2016-12-05 17:16:37
805520635690676224,6321,1893,4484695,124451,2016-12-04 21:14:20
805487436403003392,9715,2908,4484695,124451,2016-12-04 19:02:24
805207613751304193,8610,1950,4484695,124451,2016-12-04 00:30:29
804738756058218496,15205,4441,4484695,124451,2016-12-02 17:27:25
804475857670639616,6832,2335,4484695,124451,2016-12-02 00:02:45
804413760345620481,0,3687,4484696,124451,2016-12-01 19:56:00
804026241225523202,49456,18703,4484696,124451,2016-11-30 18:16:08
803773340896923648,11137,3181,4484696,124451,2016-11-30 01:31:12
803692223237865472,0,8598,4484696,124451,2016-11-29 20:08:52
803638050916102144,12178,4778,4484696,124451,2016-11-29 16:33:36
803380650405482500,8553,2144,4484696,124451,2016-11-28 23:30:47
803321560782307329,0,6140,4484696,124451,2016-11-28 19:35:59
803276597545603072,11125,2844,4484697,124451,2016-11-28 16:37:19
802952499103731712,10013,2312,4484697,124451,2016-11-27 19:09:28
802624713319034886,0,3366,4484698,124451,2016-11-26 21:26:58
802600418706604034,7903,1690,4484698,124451,2016-11-26 19:50:26
802572683846291456,9898,2891,4484698,124451,2016-11-26 18:00:13
802323869084381190,18004,6737,4484698,124451,2016-11-26 01:31:31
802265048156610565,6992,1561,4484698,124451,2016-11-25 21:37:47
802239329049477120,10055,3011,4484698,124451,2016-11-25 19:55:35
802185808107208704,0,310,4484698,124451,2016-11-25 16:22:55
801958328846974976,8551,1968,4484698,124451,2016-11-25 01:18:59
801854953262350336,1943,270,4484698,124451,2016-11-24 18:28:13
801538201127157760,9077,2363,4484698,124451,2016-11-23 21:29:33
801285448605831168,6743,951,4484698,124451,2016-11-23 04:45:12
801167903437357056,27231,6893,4484698,124451,2016-11-22 20:58:07
801127390143516673,0,4574,4484698,124451,2016-11-22 18:17:08
801115127852503040,8946,2402,4484698,124451,2016-11-22 17:28:25
800859414831898624,771,112,4484698,124451,2016-11-22 00:32:18
800855607700029440,0,1869,4484698,124451,2016-11-22 00:17:10
800751577355128832,11629,3186,4484698,124451,2016-11-21 17:23:47
800513324630806528,14585,3452,4484698,124451,2016-11-21 01:37:04
800459316964663297,10468,2460,4484699,124451,2016-11-20 22:02:27
800443802682937345,0,4993,4484699,124451,2016-11-20 21:00:48
800388270626521089,12374,3226,4484699,124451,2016-11-20 17:20:08
800188575492947969,0,4539,4484699,124451,2016-11-20 04:06:37
800141422401830912,16985,2951,4484699,124451,2016-11-20 00:59:15
800018252395122689,31556,15178,4484699,124451,2016-11-19 16:49:49
799774291445383169,0,5415,4484699,124451,2016-11-19 00:40:24
799757965289017345,9320,2481,4484699,124451,2016-11-18 23:35:32
799422933579902976,8911,2194,4484699,124451,2016-11-18 01:24:14
799308762079035393,0,6393,4484699,124451,2016-11-17 17:50:33
799297110730567681,10983,3195,4484699,124451,2016-11-17 17:04:16
799063482566066176,8990,2838,4484699,124451,2016-11-17 01:35:54
798933969379225600,14629,5153,4484699,124451,2016-11-16 17:01:16
798925684722855936,8207,1649,4484699,124451,2016-11-16 16:28:21
798705661114773508,0,7639,4484699,124451,2016-11-16 01:54:03
798701998996647937,0,9006,4484699,124451,2016-11-16 01:39:30
798697898615730177,0,7522,4484699,124451,2016-11-16 01:23:12
798694562394996736,0,5753,4484699,124451,2016-11-16 01:09:57
798686750113755136,0,2680,4484699,124451,2016-11-16 00:38:54
798682547630837760,0,5463,4484699,124451,2016-11-16 00:22:12
798673117451325440,0,6426,4484699,124451,2016-11-15 23:44:44
798665375516884993,0,4472,4484699,124451,2016-11-15 23:13:58
798644042770751489,0,2130,4484699,124451,2016-11-15 21:49:12
798628517273620480,0,2254,4484699,124451,2016-11-15 20:47:30
798585098161549313,0,6566,4484699,124451,2016-11-15 17:54:59
798576900688019456,0,6804,4484699,124451,2016-11-15 17:22:24
798340744599797760,0,3880,4484699,124451,2016-11-15 01:44:00
798209839306514432,11478,2930,4484699,124451,2016-11-14 17:03:50
797971864723324932,12933,3615,4484699,124451,2016-11-14 01:18:12
797545162159308800,16096,5589,4484699,124451,2016-11-12 21:02:38
797236660651966464,22181,7638,4484699,124451,2016-11-12 00:36:46
797165961484890113,255,32,4484699,124451,2016-11-11 19:55:50
796904159865868288,0,10305,4484699,124451,2016-11-11 02:35:32
796865951799083009,8503,2175,4484699,124451,2016-11-11 00:03:42
796759840936919040,13189,3531,4484699,124451,2016-11-10 17:02:03
796563435802726400,0,8436,4484699,124451,2016-11-10 04:01:37
796484825502875648,8423,2023,4484699,124451,2016-11-09 22:49:15
796387464403357696,12238,4800,4484699,124451,2016-11-09 16:22:22
796177847564038144,0,16465,4484699,124451,2016-11-09 02:29:25
796149749086875649,35965,16465,4484699,124451,2016-11-09 00:37:46
796125600683540480,5490,2065,4484699,124451,2016-11-08 23:01:49
796116448414461957,10077,2782,4484698,124451,2016-11-08 22:25:27
796080075804475393,9392,2665,4484698,124451,2016-11-08 20:00:55
796031486298386433,11984,4255,4484698,124451,2016-11-08 16:47:50
795464331001561088,55327,27436,4484698,124451,2016-11-07 03:14:10
795400264262053889,11210,3288,4484698,124451,2016-11-06 22:59:35
795076730285391872,18012,6232,4484699,124451,2016-11-06 01:33:58
794983741416415232,0,3898,4484699,124451,2016-11-05 19:24:28
794926597468000259,11424,2668,4484699,124451,2016-11-05 15:37:24
794355576146903043,0,11889,4484699,124451,2016-11-04 01:48:22
794332329137291264,10626,3055,4484699,124451,2016-11-04 00:15:59
794205286408003585,10233,3841,4484699,124451,2016-11-03 15:51:10
793962221541933056,18749,5649,4484699,124451,2016-11-02 23:45:19
793845145112371200,10231,2163,4484699,124451,2016-11-02 16:00:06
793614319594401792,0,3616,4484699,124451,2016-11-02 00:42:53
793601777308463104,8861,1888,4484699,124451,2016-11-01 23:53:02
793500921481273345,11872,2746,4484699,124451,2016-11-01 17:12:16
793286476301799424,27370,10601,4484699,124451,2016-11-01 03:00:09
793271401113350145,9616,2724,4484699,124451,2016-11-01 02:00:14
793256262322548741,22194,9593,4484699,124451,2016-11-01 01:00:05
793241302385262592,11697,3770,4484701,124451,2016-11-01 00:00:38
793226087023144960,10934,3302,4484701,124451,2016-10-31 23:00:11
793210959003287553,9924,3259,4484701,124451,2016-10-31 22:00:04
793195938047070209,16959,6458,4484701,124451,2016-10-31 21:00:23
793180763617361921,7682,2293,4484701,124451,2016-10-31 20:00:05
793165685325201412,10420,3207,4484701,124451,2016-10-31 19:00:10
793150605191548928,6853,1966,4484701,124451,2016-10-31 18:00:14
793135492858580992,7154,2866,4484701,124451,2016-10-31 17:00:11
793120401413079041,14093,4509,4484702,124451,2016-10-31 16:00:13
792913359805018113,15946,4660,4484702,124451,2016-10-31 02:17:31
792883833364439040,12578,4920,4484702,124451,2016-10-31 00:20:11
792773781206999040,8148,1940,4484702,124451,2016-10-30 17:02:53
792394556390137856,15024,4948,4484702,124451,2016-10-29 15:55:58
792050063153438720,7977,2066,4484702,124451,2016-10-28 17:07:05
791821351946420224,0,24274,4484702,124451,2016-10-28 01:58:16
791784077045166082,0,11159,4484702,124451,2016-10-27 23:30:09
791780927877898241,0,4382,4484702,124451,2016-10-27 23:17:38
791774931465953280,49803,25549,4484702,124451,2016-10-27 22:53:48
791672322847637504,13041,3616,4484702,124451,2016-10-27 16:06:04
791406955684368384,14586,4740,4484702,124451,2016-10-26 22:31:36
791312159183634433,9780,2932,4484702,124451,2016-10-26 16:14:55
791026214425268224,0,4787,4484702,124451,2016-10-25 21:18:40
790987426131050500,11012,2454,4484702,124451,2016-10-25 18:44:32
790946055508652032,18464,5432,4484702,124451,2016-10-25 16:00:09
790723298204217344,0,2668,4484703,124451,2016-10-25 01:14:59
790698755171364864,9105,2181,4484703,124451,2016-10-24 23:37:28
790581949425475584,22980,8240,4484703,124451,2016-10-24 15:53:19
790337589677002753,8682,2152,4484703,124451,2016-10-23 23:42:19
790277117346975746,13962,3702,4484703,124451,2016-10-23 19:42:02
790227638568808452,0,4152,4484703,124451,2016-10-23 16:25:25
789986466051088384,10299,2668,4484703,124451,2016-10-23 00:27:05
789960241177853952,0,4795,4484703,124451,2016-10-22 22:42:52
789903600034189313,11565,4797,4484703,124451,2016-10-22 18:57:48
789628658055020548,8376,2048,4484703,124451,2016-10-22 00:45:17
789599242079838210,7561,2243,4484703,124451,2016-10-21 22:48:24
789530877013393408,13084,3898,4484703,124451,2016-10-21 18:16:44
789314372632018944,9539,2640,4484703,124451,2016-10-21 03:56:25
789280767834746880,0,5688,4484702,124451,2016-10-21 01:42:53
789268448748703744,10126,2974,4484702,124451,2016-10-21 00:53:56
789137962068021249,10795,3214,4484702,124451,2016-10-20 16:15:26
788908386943430656,30428,14273,4484703,124451,2016-10-20 01:03:11
788765914992902144,30498,11889,4484703,124451,2016-10-19 15:37:03
788552643979468800,0,8305,4484703,124451,2016-10-19 01:29:35
788412144018661376,15949,5908,4484703,124451,2016-10-18 16:11:17
788178268662984705,8044,2458,4484703,124451,2016-10-18 00:41:57
788150585577050112,6826,1496,4484704,124451,2016-10-17 22:51:57
788070120937619456,0,3918,4484705,124451,2016-10-17 17:32:13
788039637453406209,6817,1519,4484705,124451,2016-10-17 15:31:05
787810552592695296,9645,3502,4484705,124451,2016-10-17 00:20:47
787717603741622272,11333,3207,4484705,124451,2016-10-16 18:11:26
787397959788929025,12030,3256,4484705,124451,2016-10-15 21:01:17
787322443945877504,8657,2007,4484705,124451,2016-10-15 16:01:13
787111942498508800,0,7704,4484705,124451,2016-10-15 02:04:45
786963064373534720,29490,9228,4484705,124451,2016-10-14 16:13:10
786729988674449408,0,2790,4484705,124451,2016-10-14 00:47:00
786709082849828864,20156,6996,4484705,124451,2016-10-13 23:23:56
786664955043049472,11874,2966,4484705,124451,2016-10-13 20:28:35
786595970293370880,10425,3562,4484705,124451,2016-10-13 15:54:28
786363235746385920,12092,4035,4484705,124451,2016-10-13 00:29:39
786286427768250368,8862,3309,4484705,124451,2016-10-12 19:24:27
786233965241827333,17038,5506,4484449,124451,2016-10-12 15:55:59
786051337297522688,1600,176,4484449,124451,2016-10-12 03:50:17
786036967502913536,0,8112,4484449,124451,2016-10-12 02:53:11
785927819176054784,12599,3609,4484449,124451,2016-10-11 19:39:28
785872687017132033,7427,2102,4484449,124451,2016-10-11 16:00:24
785639753186217984,8661,2540,4484449,124451,2016-10-11 00:34:48
785533386513321988,10111,2310,4484449,124451,2016-10-10 17:32:08
785515384317313025,6764,1456,4484449,124451,2016-10-10 16:20:36
785264754247995392,8076,1890,4484449,124451,2016-10-09 23:44:41
785170936622350336,13403,5583,4484449,124451,2016-10-09 17:31:53
784826020293709826,11243,3687,4484449,124451,2016-10-08 18:41:19
784517518371221505,9972,2924,4484449,124451,2016-10-07 22:15:26
784431430411685888,6287,1474,4484449,124451,2016-10-07 16:33:21
784183165795655680,22349,9277,4484449,124451,2016-10-07 00:06:50
784057939640352768,33229,12830,4484449,124451,2016-10-06 15:49:14
783839966405230592,33418,12482,4484449,124451,2016-10-06 01:23:05
783821107061198850,8159,2249,4484449,124451,2016-10-06 00:08:09
783695101801398276,11573,3689,4484449,124451,2016-10-05 15:47:27
783466772167098368,9405,2578,4484449,124451,2016-10-05 00:40:09
783391753726550016,18757,6354,4484449,124451,2016-10-04 19:42:03
783347506784731136,0,6465,4484449,124451,2016-10-04 16:46:14
783334639985389568,32414,13446,4484449,124451,2016-10-04 15:55:06
783085703974514689,9026,2530,4484449,124451,2016-10-03 23:25:55
782969140009107456,26779,8434,4484449,124451,2016-10-03 15:42:44
782747134529531904,8254,1589,4484449,124451,2016-10-03 01:00:34
782722598790725632,19118,6173,4484449,124451,2016-10-02 23:23:04
782598640137187329,8637,2165,4484449,124451,2016-10-02 15:10:30
782305867769217024,18492,6393,4484449,124451,2016-10-01 19:47:08
782021823840026624,0,7169,4484449,124451,2016-10-01 00:58:26
781955203444699136,12283,3865,4484449,124451,2016-09-30 20:33:43
781661882474196992,11553,3098,4484449,124451,2016-09-30 01:08:10
781655249211752448,4425,1294,4484449,124451,2016-09-30 00:41:48
781524693396357120,23005,6354,4484449,124451,2016-09-29 16:03:01
781308096455073793,7909,2923,4484449,124451,2016-09-29 01:42:20
781251288990355457,9368,2419,4484449,124451,2016-09-28 21:56:36
781163403222056960,10817,3134,4484449,124451,2016-09-28 16:07:23
780931614150983680,24005,8436,4484449,124451,2016-09-28 00:46:20
780858289093574656,7973,2295,4484449,124451,2016-09-27 19:54:58
780800785462489090,6092,1485,4484449,124451,2016-09-27 16:06:28
780601303617732608,13423,3792,4484449,124451,2016-09-27 02:53:48
780543529827336192,6981,2000,4484449,124451,2016-09-26 23:04:13
780496263422808064,0,4281,4484449,124451,2016-09-26 19:56:24
780476555013349377,0,136,4484450,124451,2016-09-26 18:38:05
780459368902959104,5843,1216,4484451,124451,2016-09-26 17:29:48
780192070812196864,9649,2557,4484451,124451,2016-09-25 23:47:39
780092040432480260,0,2632,4484451,124451,2016-09-25 17:10:10
780074436359819264,13619,5728,4484451,124451,2016-09-25 16:00:13
779834332596887552,21083,8112,4484451,124451,2016-09-25 00:06:08
779377524342161408,9769,3567,4484451,124451,2016-09-23 17:50:56
779124354206535695,0,21093,4484451,124451,2016-09-23 01:04:56
779123168116150273,13091,4176,4484451,124451,2016-09-23 01:00:13
779056095788752897,16390,5178,4484451,124451,2016-09-22 20:33:42
778990705243029504,22184,8343,4484451,124451,2016-09-22 16:13:51
778774459159379968,0,11429,4484451,124451,2016-09-22 01:54:34
778764940568104960,948,421,4484451,124451,2016-09-22 01:16:45
778748913645780993,7650,1542,4484451,124451,2016-09-22 00:13:04
778650543019483137,6397,1708,4484451,124451,2016-09-21 17:42:10
778624900596654080,5144,1157,4484451,124451,2016-09-21 16:00:17
778408200802557953,15047,4968,4484451,124451,2016-09-21 01:39:11
778396591732486144,0,14031,4484451,124451,2016-09-21 00:53:04
778383385161035776,6477,1260,4484452,124451,2016-09-21 00:00:35
778286810187399168,11498,3783,4484452,124451,2016-09-20 17:36:50
778039087836069888,9360,3025,4484452,124451,2016-09-20 01:12:28
778027034220126208,7265,1862,4484452,124451,2016-09-20 00:24:34
777953400541634568,0,4033,4484452,124451,2016-09-19 19:31:59
777885040357281792,7027,1875,4484452,124451,2016-09-19 15:00:20
777684233540206592,12424,3366,4484452,124451,2016-09-19 01:42:24
777641927919427584,0,4892,4484452,124451,2016-09-18 22:54:18
777621514455814149,9677,2862,4484452,124451,2016-09-18 21:33:11
777189768882946048,15799,4951,4484452,124451,2016-09-17 16:57:35
776819012571455488,0,15676,4484452,124451,2016-09-16 16:24:19
776813020089548800,5400,1386,4484452,124451,2016-09-16 16:00:31
776477788987613185,9813,3210,4484452,124451,2016-09-15 17:48:25
776249906839351296,0,10538,4484452,124451,2016-09-15 02:42:54
776218204058357768,33097,18265,4484453,124451,2016-09-15 00:36:55
776201521193218049,10602,2878,4484453,124451,2016-09-14 23:30:38
776113305656188928,13000,4993,4484453,124451,2016-09-14 17:40:06
776088319444877312,2029,175,4484453,124451,2016-09-14 16:00:49
775898661951791106,0,17431,4484453,124451,2016-09-14 03:27:11
775842724423557120,12940,3067,4484453,124451,2016-09-13 23:44:54
775733305207554048,15312,4574,4484453,124451,2016-09-13 16:30:07
775729183532220416,14258,5245,4484453,124451,2016-09-13 16:13:44
775364825476165632,8241,3426,4484454,124451,2016-09-12 16:05:54
775350846108426240,11228,4479,4484454,124451,2016-09-12 15:10:21
775085132600442880,17173,5415,4484454,124451,2016-09-11 21:34:30
774757898236878852,9402,2011,4484454,124451,2016-09-10 23:54:11
774639387460112384,7441,1992,4484454,124451,2016-09-10 16:03:16
774314403806253056,24023,6393,4484454,124451,2016-09-09 18:31:54
773985732834758656,11827,4435,4484454,124451,2016-09-08 20:45:53
773922284943896577,7059,1969,4484454,124451,2016-09-08 16:33:46
773704687002451968,7266,1860,4484454,124451,2016-09-08 02:09:06
773670353721753600,5891,1477,4484454,124451,2016-09-07 23:52:41
773547596996571136,24369,7058,4484455,124451,2016-09-07 15:44:53
773336787167145985,0,5834,4484456,124451,2016-09-07 01:47:12
773308824254029826,25639,8549,4484456,124451,2016-09-06 23:56:05
773247561583001600,10330,3653,4484456,124451,2016-09-06 19:52:39
773191612633579521,11036,4690,4484456,124451,2016-09-06 16:10:20
772877495989305348,9480,4444,4484456,124451,2016-09-05 19:22:09
772826264096874500,8797,2645,4484456,124451,2016-09-05 15:58:34
772615324260794368,0,3860,4484456,124451,2016-09-05 02:00:22
772581559778025472,7143,1945,4484456,124451,2016-09-04 23:46:12
772193107915964416,6614,1582,4484456,124451,2016-09-03 22:02:38
772152991789019136,4154,1285,4484456,124451,2016-09-03 19:23:13
772117678702071809,4137,834,4484456,124451,2016-09-03 17:02:54
772114945936949249,2986,541,4484456,124451,2016-09-03 16:52:02
772102971039580160,4425,1055,4484456,124451,2016-09-03 16:04:27
771908950375665664,7243,2151,4484456,124451,2016-09-03 03:13:29
771770456517009408,13265,3880,4484456,124451,2016-09-02 18:03:10
771500966810099713,9112,2979,4484456,124451,2016-09-02 00:12:18
771380798096281600,11652,5834,4484456,124451,2016-09-01 16:14:48
771171053431250945,0,8610,4484456,124451,2016-09-01 02:21:21
771136648247640064,10146,3322,4484456,124451,2016-09-01 00:04:38
771102124360998913,6842,1634,4484456,124451,2016-08-31 21:47:27
771014301343748096,6979,1760,4484456,124451,2016-08-31 15:58:28
771004394259247104,0,251,4484456,124451,2016-08-31 15:19:06
770787852854652928,5456,1398,4484456,124451,2016-08-31 00:58:39
770772759874076672,5711,1603,4484456,124451,2016-08-30 23:58:40
770743923962707968,0,51871,4484456,124451,2016-08-30 22:04:05
770655142660169732,8068,1987,4484456,124451,2016-08-30 16:11:18
770414278348247044,6940,2355,4484456,124451,2016-08-30 00:14:12
770293558247038976,6872,1692,4484456,124451,2016-08-29 16:14:30
770093767776997377,0,3479,4484456,124451,2016-08-29 03:00:36
770069151037685760,8322,2620,4484456,124451,2016-08-29 01:22:47
769940425801170949,34723,11008,4484456,124451,2016-08-28 16:51:16
769695466921623552,7052,1900,4484456,124451,2016-08-28 00:37:54
769335591808995329,0,8748,4484456,124451,2016-08-27 00:47:53
769212283578875904,5946,1945,4484456,124451,2016-08-26 16:37:54
768970937022709760,15906,7463,4484456,124451,2016-08-26 00:38:52
768909767477751808,0,3090,4484456,124451,2016-08-25 20:35:48
768855141948723200,4620,1024,4484456,124451,2016-08-25 16:58:45
768609597686943744,4545,1373,4484456,124451,2016-08-25 00:43:02
768596291618299904,5554,1456,4484456,124451,2016-08-24 23:50:10
768554158521745409,0,6645,4484456,124451,2016-08-24 21:02:45
768473857036525572,15005,3909,4484456,124451,2016-08-24 15:43:39
768193404517830656,12066,4033,4484457,124451,2016-08-23 21:09:14
767884188863397888,5259,1610,4484457,124451,2016-08-23 00:40:31
767754930266464257,17665,6140,4484457,124451,2016-08-22 16:06:54
767500508068192258,8227,2658,4484457,124451,2016-08-21 23:15:55
767191397493538821,13537,4354,4484457,124451,2016-08-21 02:47:37
767122157629476866,11146,3235,4484457,124451,2016-08-20 22:12:29
766864461642756096,0,6455,4484457,124451,2016-08-20 05:08:29
766793450729734144,5607,1549,4484457,124451,2016-08-20 00:26:19
766714921925144576,2853,434,4484457,124451,2016-08-19 19:14:16
766693177336135680,4455,906,4484457,124451,2016-08-19 17:47:52
766423258543644672,6634,1806,4484458,124451,2016-08-18 23:55:18
766313316352462849,7451,2147,4484458,124451,2016-08-18 16:38:26
766078092750233600,0,2945,4484491,124451,2016-08-18 01:03:45
766069199026450432,4723,996,4484491,124451,2016-08-18 00:28:24
766008592277377025,4114,566,4484491,124451,2016-08-17 20:27:34
765719909049503744,7960,2452,4484491,124451,2016-08-17 01:20:27
765669560888528897,5708,1393,4484491,124451,2016-08-16 22:00:23
765395769549590528,20414,3106,4484491,124451,2016-08-16 03:52:26
765371061932261376,7794,2449,4484491,124451,2016-08-16 02:14:15
765222098633691136,12790,3860,4484491,124451,2016-08-15 16:22:20
764857477905154048,7054,2005,4484491,124451,2016-08-14 16:13:27
764259802650378240,6669,1726,4484491,124451,2016-08-13 00:38:30
763956972077010945,805,61,4484491,124451,2016-08-12 04:35:10
763837565564780549,13946,4787,4484491,124451,2016-08-11 20:40:41
